,from,to,docID,doctopic
24720,Ms Jessica Tan Soon Neo (East Coast),Mr Low Thia Khiang,5d27eca6172d9aa762d49931,Employment
24721,Mr Low Thia Khiang,Ms Sylvia Lim,5d27eca6172d9aa762d49931,Employment
24722,Ms Sylvia Lim,Mr Gan Kim Yong,5d27eca6172d9aa762d49931,Employment
24723,Mr Gan Kim Yong,Mr Hri Kumar Nair,5d27eca6172d9aa762d49931,Employment
24724,Mr Hri Kumar Nair,Mr Gan Kim Yong,5d27eca6172d9aa762d49931,Employment
24725,Mr Gan Kim Yong,Mr Low Thia Khiang,5d27eca6172d9aa762d49931,Employment
24726,Mr Low Thia Khiang,Mr Gan Kim Yong,5d27eca6172d9aa762d49931,Employment
24727,Mr Gan Kim Yong,Ms Sylvia Lim,5d27eca6172d9aa762d49931,Employment
24728,Ms Sylvia Lim,Mr Gan Kim Yong,5d27eca6172d9aa762d49931,Employment
24729,Mr Gan Kim Yong,Mr Teo Siong Seng,5d27eca6172d9aa762d49931,Employment
24730,Mr Teo Siong Seng,Mr Gan Kim Yong,5d27eca6172d9aa762d49931,Employment
24731,Mr Gan Kim Yong,Mr Low Thia Khiang,5d27eca6172d9aa762d49931,Employment
24732,Mr Low Thia Khiang,Mr Gan Kim Yong,5d27eca6172d9aa762d49931,Employment
24733,Mr Gan Kim Yong,Mr Low Thia Khiang,5d27eca6172d9aa762d49931,Employment
24734,Mr Low Thia Khiang,Mr Gan Kim Yong,5d27eca6172d9aa762d49931,Employment
24735,Mr Gan Kim Yong,PROC,5d27eca6172d9aa762d49931,Employment
24736,PROC,The Chairman,5d27eca6172d9aa762d49931,Employment
24737,PROC,Dr Vivian Balakrishnan,5d27eca6172d9aa762d49932,Internal Security
24738,Dr Vivian Balakrishnan,Mdm Halimah Yacob,5d27eca6172d9aa762d49932,Internal Security
24739,Mdm Halimah Yacob,Dr Vivian Balakrishnan,5d27eca6172d9aa762d49932,Internal Security
24740,PROC,Mr Lui Tuck Yew,5d27eca6172d9aa762d49933,Business
24741,PROC,Mr Lui Tuck Yew,5d27eca6172d9aa762d49934,Living
24742,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d49935,Environment
24743,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d49936,Living
24744,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d49937,Healthcare
24745,Mr Viswa Sadasivan (Nominated Member),Ms Audrey Wong Wai Yen (Nominated Member),5d27eca6172d9aa762d49938,Education
24746,Ms Audrey Wong Wai Yen (Nominated Member),Mrs Josephine Teo,5d27eca6172d9aa762d49938,Education
24747,Mrs Josephine Teo,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d49938,Education
24748,Mr Masagos Zulkifli B M M,Mr Speaker,5d27eca6172d9aa762d49938,Education
24749,Mr Speaker,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d49938,Education
24750,Mr Masagos Zulkifli B M M,Mr Speaker,5d27eca6172d9aa762d49938,Education
24751,Mr Speaker,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d49938,Education
24752,Mr Masagos Zulkifli B M M,Mr Speaker,5d27eca6172d9aa762d49938,Education
24753,Mr Speaker,PROC,5d27eca6172d9aa762d49938,Education
24754,PROC,Mr Speaker,5d27eca6172d9aa762d49938,Education
24755,Mr Speaker,Mdm Ho Geok Choo (West Coast),5d27eca6172d9aa762d49938,Education
24756,Mdm Ho Geok Choo (West Coast),Assoc.Prof.Paulin Tay Straughan,5d27eca6172d9aa762d49938,Education
24757,Assoc.Prof.Paulin Tay Straughan,"The Minister of State for Community Development, Youth and Sports (Mrs Yu-Foo Yee Shoon)",5d27eca6172d9aa762d49938,Education
24758,"The Minister of State for Community Development, Youth and Sports (Mrs Yu-Foo Yee Shoon)",Mr Michael Palmer (Pasir Ris-Punggol),5d27eca6172d9aa762d49938,Education
24759,Mr Michael Palmer (Pasir Ris-Punggol),PROC,5d27eca6172d9aa762d49938,Education
24760,PROC,Ms Denise Phua Lay Peng,5d27eca6172d9aa762d49938,Education
24761,Ms Denise Phua Lay Peng,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d49938,Education
24762,Mr Masagos Zulkifli B M M,Ms Denise Phua Lay Peng,5d27eca6172d9aa762d49938,Education
24763,Ms Denise Phua Lay Peng,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d49938,Education
24764,Mr Masagos Zulkifli B M M,Ms Audrey Wong Wai Yen ,5d27eca6172d9aa762d49938,Education
24765,Ms Audrey Wong Wai Yen ,Mr Viswa Sadasivan ,5d27eca6172d9aa762d49938,Education
24766,Mr Viswa Sadasivan ,Mr Deputy Speaker,5d27eca6172d9aa762d49938,Education
24767,PROC,Mr Chan Chun Sing,5d27eca6172d9aa762d49939,Living
24768,PROC,Mr Chan Chun Sing,5d27eca6172d9aa762d4993a,Healthcare
24769,PROC,Mr Chan Chun Sing,5d27eca6172d9aa762d4993b,Education
24770,PROC,Mr Lui Tuck Yew,5d27eca6172d9aa762d4993c,Living
24771,PROC,PROC,5d27eca6172d9aa762d4993d,Business
24772,PROC,Mr Heng Swee Keat,5d27eca6172d9aa762d4993e,Law
24773,PROC,PROC,5d27eca6172d9aa762d4993f,Living
24774,PROC,Mr Hri Kumar Nair (Bishan-Toa Payoh),5d27eca6172d9aa762d4993f,Living
24775,Mr Hri Kumar Nair (Bishan-Toa Payoh),Dr Mohamad Maliki Bin Osman,5d27eca6172d9aa762d4993f,Living
24776,Dr Mohamad Maliki Bin Osman,Mr Baey Yam Keng (Tampines),5d27eca6172d9aa762d4993f,Living
24777,Mr Baey Yam Keng (Tampines),Dr Mohamad Maliki Bin Osman,5d27eca6172d9aa762d4993f,Living
24778,Dr Mohamad Maliki Bin Osman,Er Dr Lee Bee Wah,5d27eca6172d9aa762d4993f,Living
24779,Er Dr Lee Bee Wah,Dr Mohamad Maliki Bin Osman,5d27eca6172d9aa762d4993f,Living
24780,PROC,PROC,5d27eca6172d9aa762d49940,Environment
24781,PROC,Mr David Ong,5d27eca6172d9aa762d49940,Environment
24782,Mr David Ong,Mr Tan Chuan-Jin,5d27eca6172d9aa762d49940,Environment
24783,PROC,The Minister for Communications and Information (Assoc Prof Dr Yaacob Ibrahim),5d27eca6172d9aa762d49941,Business
24784,The Minister for Communications and Information (Assoc Prof Dr Yaacob Ibrahim),Ms Sylvia Lim,5d27eca6172d9aa762d49941,Business
24785,Ms Sylvia Lim,Assoc Prof Dr Yaacob Ibrahim,5d27eca6172d9aa762d49941,Business
24786,PROC,PROC,5d27eca6172d9aa762d49942,Environment
24787,PROC,Er Dr Lee Bee Wah,5d27eca6172d9aa762d49942,Environment
24788,Er Dr Lee Bee Wah,PROC,5d27eca6172d9aa762d49942,Environment
24789,PROC,PROC,5d27eca6172d9aa762d49943,Internal Security
24790,PROC,Er Dr Lee Bee Wah,5d27eca6172d9aa762d49943,Internal Security
24791,Er Dr Lee Bee Wah,The Minister of State for Health (Dr Amy Khor Lean Suan)(for the Minister for Health),5d27eca6172d9aa762d49943,Internal Security
24792,The Minister of State for Health (Dr Amy Khor Lean Suan)(for the Minister for Health),Er Dr Lee Bee Wah,5d27eca6172d9aa762d49943,Internal Security
24793,Er Dr Lee Bee Wah,Dr Amy Khor Lean Suan,5d27eca6172d9aa762d49943,Internal Security
24794,PROC,The Minister of State for Transport (Mrs Josephine Teo)(for the Minister for Transport),5d27eca6172d9aa762d49944,Living
24795,The Minister of State for Transport (Mrs Josephine Teo)(for the Minister for Transport),Mr Teo Siong Seng (Nominated Member),5d27eca6172d9aa762d49944,Living
24796,Mr Teo Siong Seng (Nominated Member),Mrs Josephine Teo,5d27eca6172d9aa762d49944,Living
24797,Mrs Josephine Teo,Mr Teo Siong Seng,5d27eca6172d9aa762d49944,Living
24798,Mr Teo Siong Seng,Mrs Josephine Teo,5d27eca6172d9aa762d49944,Living
24799,PROC,The Minister for Health (Mr Gan Kim Yong),5d27eca6172d9aa762d49945,Healthcare
24800,The Minister for Health (Mr Gan Kim Yong),Er Dr Lee Bee Wah (Nee Soon),5d27eca6172d9aa762d49945,Healthcare
24801,Er Dr Lee Bee Wah (Nee Soon),Mr Gan Kim Yong,5d27eca6172d9aa762d49945,Healthcare
24802,PROC,The Minister for Trade and Industry (Mr Lim Hng Kiang),5d27eca6172d9aa762d49946,External Security
24803,The Minister for Trade and Industry (Mr Lim Hng Kiang),Mr R Dhinakaran (Nominated Member),5d27eca6172d9aa762d49946,External Security
24804,Mr R Dhinakaran (Nominated Member),Mr Lim Hng Kiang,5d27eca6172d9aa762d49946,External Security
24805,PROC,PROC,5d27eca6172d9aa762d49947,Living
24806,PROC,PROC,5d27eca6172d9aa762d49948,Society
24807,PROC,PROC,5d27eca6172d9aa762d49948,Society
24808,PROC,Mdm Speaker ,5d27eca6172d9aa762d49948,Society
24809,Mdm Speaker ,Dr Mohamad Maliki Bin Osman,5d27eca6172d9aa762d49948,Society
24810,Dr Mohamad Maliki Bin Osman,Ms Faizah Jamal (Nominated Member),5d27eca6172d9aa762d49948,Society
24811,Ms Faizah Jamal (Nominated Member),Dr Mohamad Maliki Bin Osman,5d27eca6172d9aa762d49948,Society
24812,Dr Mohamad Maliki Bin Osman,Mrs Lina Chiam,5d27eca6172d9aa762d49948,Society
24813,Mrs Lina Chiam,Dr Mohamad Maliki Bin Osman,5d27eca6172d9aa762d49948,Society
24814,Dr Mohamad Maliki Bin Osman,Ms Irene Ng Phek Hoong (Tampines),5d27eca6172d9aa762d49948,Society
24815,Ms Irene Ng Phek Hoong (Tampines),Dr Mohamad Maliki Bin Osman,5d27eca6172d9aa762d49948,Society
24816,Dr Mohamad Maliki Bin Osman,Mdm Speaker ,5d27eca6172d9aa762d49948,Society
24817,Mdm Speaker ,Miss Penny Low (Pasir Ris-Punggol),5d27eca6172d9aa762d49948,Society
24818,Miss Penny Low (Pasir Ris-Punggol),Dr Mohamad Maliki Bin Osman,5d27eca6172d9aa762d49948,Society
24819,PROC,The Minister for Transport (Mr Lui Tuck Yew),5d27eca6172d9aa762d49949,Living
24820,The Minister for Transport (Mr Lui Tuck Yew),Ms Sylvia Lim,5d27eca6172d9aa762d49949,Living
24821,Ms Sylvia Lim,Mr Lui Tuck Yew,5d27eca6172d9aa762d49949,Living
24822,Mr Lui Tuck Yew,Mr Christopher de Souza,5d27eca6172d9aa762d49949,Living
24823,Mr Christopher de Souza,Mr Lui Tuck Yew,5d27eca6172d9aa762d49949,Living
24824,Mr Lui Tuck Yew,Mdm Speaker,5d27eca6172d9aa762d49949,Living
24825,PROC,PROC,5d27eca6172d9aa762d4994a,Living
24826,PROC,Mr Alex Yam,5d27eca6172d9aa762d4994a,Living
24827,Mr Alex Yam,Mr Lee Yi Shyan,5d27eca6172d9aa762d4994a,Living
24828,PROC,Mr Lui Tuck Yew,5d27eca6172d9aa762d4994b,Living
24829,PROC,Mr Lui Tuck Yew,5d27eca6172d9aa762d4994c,Living
24830,PROC,PROC,5d27eca6172d9aa762d4994d,Education
24831,PROC,Er Lee Bee Wah (Ang Mo Kio),5d27eca6172d9aa762d4994d,Education
24832,Er Lee Bee Wah (Ang Mo Kio),Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d4994d,Education
24833,Mr Masagos Zulkifli B M M,Er Lee Bee Wah,5d27eca6172d9aa762d4994d,Education
24834,Er Lee Bee Wah,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d4994d,Education
24835,"The Minister, Prime Minister's Office (Mr Lim Swee Say)",Mdm Ho Geok Choo,5d27eca6172d9aa762d4994e,Society
24836,Mdm Ho Geok Choo,Mr Lim Swee Say,5d27eca6172d9aa762d4994e,Society
24837,PROC,Mr Heng Swee Keat,5d27eca6172d9aa762d4994f,Employment
24838,Mdm Speaker ,The Leader of the House (Dr Ng Eng Hen),5d27eca6172d9aa762d49950,Law
24839,The Leader of the House (Dr Ng Eng Hen),Mdm Speaker ,5d27eca6172d9aa762d49950,Law
24840,Mdm Speaker ,PROC,5d27eca6172d9aa762d49950,Law
24841,PROC,PROC,5d27eca6172d9aa762d49951,Healthcare
24842,PROC,Mr Lui Tuck Yew,5d27eca6172d9aa762d49952,Living
24843,PROC,The Minister for the Environment and Water Resources (Dr Vivian Balakrishnan),5d27eca6172d9aa762d49953,Society
24844,The Minister for the Environment and Water Resources (Dr Vivian Balakrishnan),Er Dr Lee Bee Wah (Nee Soon),5d27eca6172d9aa762d49953,Society
24845,Er Dr Lee Bee Wah (Nee Soon),Dr Vivian Balakrishnan,5d27eca6172d9aa762d49953,Society
24846,Dr Vivian Balakrishnan,Ms Sylvia Lim (Aljunied),5d27eca6172d9aa762d49953,Society
24847,Ms Sylvia Lim (Aljunied),Dr Vivian Balakrishnan,5d27eca6172d9aa762d49953,Society
24848,Dr Vivian Balakrishnan,Ms Sylvia Lim,5d27eca6172d9aa762d49953,Society
24849,Ms Sylvia Lim,Dr Vivian Balakrishnan,5d27eca6172d9aa762d49953,Society
24850,Dr Vivian Balakrishnan,Ms Sylvia Lim,5d27eca6172d9aa762d49953,Society
24851,Ms Sylvia Lim,Dr Vivian Balakrishnan,5d27eca6172d9aa762d49953,Society
24852,Dr Vivian Balakrishnan,Mdm Speaker ,5d27eca6172d9aa762d49953,Society
24853,Mdm Speaker ,Ms Sylvia Lim,5d27eca6172d9aa762d49953,Society
24854,Ms Sylvia Lim,Dr Vivian Balakrishnan,5d27eca6172d9aa762d49953,Society
24855,Dr Vivian Balakrishnan,Ms Sylvia Lim,5d27eca6172d9aa762d49953,Society
24856,Ms Sylvia Lim,Dr Vivian Balakrishnan,5d27eca6172d9aa762d49953,Society
24857,Dr Vivian Balakrishnan,Ms Sylvia Lim,5d27eca6172d9aa762d49953,Society
24858,Ms Sylvia Lim,Dr Vivian Balakrishnan,5d27eca6172d9aa762d49953,Society
24859,Dr Vivian Balakrishnan,Ms Sylvia Lim,5d27eca6172d9aa762d49953,Society
24860,Ms Sylvia Lim,Mr Low Thia Khiang (Aljunied),5d27eca6172d9aa762d49953,Society
24861,Mr Low Thia Khiang (Aljunied),Dr Vivian Balakrishnan,5d27eca6172d9aa762d49953,Society
24862,PROC,PROC,5d27eca6172d9aa762d49954,Law
24863,PROC,PROC,5d27eca6172d9aa762d49954,Law
24864,PROC,PROC,5d27eca6172d9aa762d49954,Law
24865,PROC,"The Acting Minister for Culture, Community and Youth (Mr Lawrence Wong) (for the Prime Minister)",5d27eca6172d9aa762d49954,Law
24866,"The Acting Minister for Culture, Community and Youth (Mr Lawrence Wong) (for the Prime Minister)",Mdm Speaker ,5d27eca6172d9aa762d49954,Law
24867,Mdm Speaker ,Mr Lawrence Wong,5d27eca6172d9aa762d49954,Law
24868,Mr Lawrence Wong,Mr Ang Wei Neng (Jurong),5d27eca6172d9aa762d49954,Law
24869,Mr Ang Wei Neng (Jurong),Mr Lawrence Wong,5d27eca6172d9aa762d49954,Law
24870,Mr Lawrence Wong,Ms Foo Mee Har (West Coast),5d27eca6172d9aa762d49954,Law
24871,Ms Foo Mee Har (West Coast),Mr Lawrence Wong,5d27eca6172d9aa762d49954,Law
24872,Mr Lawrence Wong,Ms Foo Mee Har,5d27eca6172d9aa762d49954,Law
24873,Ms Foo Mee Har,Mr Lawrence Wong,5d27eca6172d9aa762d49954,Law
24874,PROC,PROC,5d27eca6172d9aa762d49955,Healthcare
24875,PROC,Mr David Ong (Jurong),5d27eca6172d9aa762d49955,Healthcare
24876,Mr David Ong (Jurong),Mr Chan Chun Sing,5d27eca6172d9aa762d49955,Healthcare
24877,Mr Chan Chun Sing,Mr David Ong,5d27eca6172d9aa762d49955,Healthcare
24878,Mr David Ong,Mr Chan Chun Sing,5d27eca6172d9aa762d49955,Healthcare
24879,Mr Chan Chun Sing,Mr Alex Yam,5d27eca6172d9aa762d49955,Healthcare
24880,Mr Alex Yam,Mr Chan Chun Sing,5d27eca6172d9aa762d49955,Healthcare
24881,PROC,The Acting Minister for Social and Family Development (Mr Chan Chun Sing),5d27eca6172d9aa762d49956,Healthcare
24882,The Acting Minister for Social and Family Development (Mr Chan Chun Sing),Mr Christopher de Souza (Holland-Bukit Timah),5d27eca6172d9aa762d49956,Healthcare
24883,Mr Christopher de Souza (Holland-Bukit Timah),Mr Chan Chun Sing,5d27eca6172d9aa762d49956,Healthcare
24884,Mr Chan Chun Sing,Mr Alex Yam (Chua Chu Kang),5d27eca6172d9aa762d49956,Healthcare
24885,Mr Alex Yam (Chua Chu Kang),Mr Chan Chun Sing,5d27eca6172d9aa762d49956,Healthcare
24886,Mr Chan Chun Sing,Mr Christopher de Souza,5d27eca6172d9aa762d49956,Healthcare
24887,Mr Christopher de Souza,Mr Chan Chun Sing,5d27eca6172d9aa762d49956,Healthcare
24888,PROC,The Second Minister for Trade and Industry (Mr S Iswaran),5d27eca6172d9aa762d49957,Business
24889,The Second Minister for Trade and Industry (Mr S Iswaran),Mr Patrick Tay Teck Guan (Nee Soon),5d27eca6172d9aa762d49957,Business
24890,Mr Patrick Tay Teck Guan (Nee Soon),Mr S Iswaran,5d27eca6172d9aa762d49957,Business
24891,PROC,PROC,5d27eca6172d9aa762d49958,Internal Security
24892,PROC,Mr Zaqy Mohamad (Chua Chu Kang),5d27eca6172d9aa762d49958,Internal Security
24893,Mr Zaqy Mohamad (Chua Chu Kang),Mr S Iswaran,5d27eca6172d9aa762d49958,Internal Security
24894,PROC,PROC,5d27eca6172d9aa762d49959,Internal Security
24895,PROC,),5d27eca6172d9aa762d49959,Internal Security
24896,),Mrs Lina Chiam (Non-Constituency Member),5d27eca6172d9aa762d49959,Internal Security
24897,Mrs Lina Chiam (Non-Constituency Member),Mr S Iswaran,5d27eca6172d9aa762d49959,Internal Security
24898,PROC,Mr Teo Chee Hean,5d27eca6172d9aa762d4995a,Internal Security
24899,PROC,Mr Tharman Shanmugaratnam,5d27eca6172d9aa762d4995b,Employment
24900,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d4995c,Internal Security
24901,PROC,Mr Masagos Zulkifli B M M (for the Minister for Education),5d27eca6172d9aa762d4995d,Healthcare
24902,Mr Masagos Zulkifli B M M (for the Minister for Education),Mrs Josephine Teo (Bishan-Toa Payoh),5d27eca6172d9aa762d4995d,Healthcare
24903,Mrs Josephine Teo (Bishan-Toa Payoh),Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d4995d,Healthcare
24904,Mr Masagos Zulkifli B M M,On the second question of whether Healthy Eating and HHF have taken root,5d27eca6172d9aa762d4995d,Healthcare
24905,On the second question of whether Healthy Eating and HHF have taken root,Mrs Josephine Teo,5d27eca6172d9aa762d4995d,Healthcare
24906,Mrs Josephine Teo,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d4995d,Healthcare
24907,Mr Masagos Zulkifli B M M,Dr Lam Pin Min (Ang Mo Kio),5d27eca6172d9aa762d4995d,Healthcare
24908,Dr Lam Pin Min (Ang Mo Kio),Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d4995d,Healthcare
24909,Mr Masagos Zulkifli B M M,Mdm Halimah Yacob,5d27eca6172d9aa762d4995d,Healthcare
24910,Mdm Halimah Yacob,Mr Masagos Zulkifli B M M,5d27eca6172d9aa762d4995d,Healthcare
24911,Mr Masagos Zulkifli B M M,Mr Speaker,5d27eca6172d9aa762d4995d,Healthcare
24912,PROC,"The Minister for Community Development, Youth and Sports (Dr Vivian Balakrishnan)",5d27eca6172d9aa762d4995e,Education
24913,"The Minister for Community Development, Youth and Sports (Dr Vivian Balakrishnan)",Ms Denise Phua Lay Peng (Jalan Besar),5d27eca6172d9aa762d4995e,Education
24914,Ms Denise Phua Lay Peng (Jalan Besar),Dr Vivian Balakrishnan,5d27eca6172d9aa762d4995e,Education
24915,Dr Vivian Balakrishnan,Ms Denise Phua Lay Peng,5d27eca6172d9aa762d4995e,Education
24916,Ms Denise Phua Lay Peng,PROC,5d27eca6172d9aa762d4995e,Education
24917,PROC,Dr Vivian Balakrishnan,5d27eca6172d9aa762d4995e,Education
24918,PROC,Mr Tharman Shanmugaratnam (for the Prime Minister),5d27eca6172d9aa762d4995f,Healthcare
24919,PROC,Mr Teo Chee Hean,5d27eca6172d9aa762d49960,Internal Security
24920,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d49961,Business
24921,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d49962,Education
24922,PROC,Mr Lawrence Wong,5d27eca6172d9aa762d49963,Environment
24923,PROC,Mr Teo Chee Hean,5d27eca6172d9aa762d49964,Internal Security
24924,PROC,Mr Teo Chee Hean,5d27eca6172d9aa762d49965,Healthcare
24925,PROC,Mr Tan Chuan-Jin,5d27eca6172d9aa762d49966,Employment
24926,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d49967,Healthcare
24927,PROC,Mr Gan Kim Yong,5d27eca6172d9aa762d49968,Environment
24928,PROC,Mr S Iswaran (for the Minister for Trade and Industry),5d27eca6172d9aa762d49969,Business
24929,PROC,Dr Vivian Balakrishnan,5d27eca6172d9aa762d4996a,Environment
24930,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d4996b,Living
24931,PROC,Dr Vivian Balakrishnan,5d27eca6172d9aa762d4996c,Internal Security
24932,Dr Vivian Balakrishnan,PROC,5d27eca6172d9aa762d4996c,Internal Security
24933,PROC,PROC,5d27eca6172d9aa762d4996c,Internal Security
24934,PROC,PROC,5d27eca6172d9aa762d4996c,Internal Security
24935,PROC,PROC,5d27eca6172d9aa762d4996c,Internal Security
24936,PROC,Dr Vivian Balakrishnan,5d27eca6172d9aa762d4996d,Environment
24937,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d4996e,Employment
24938,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d4996f,Living
24939,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d49970,Living
24940,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d49971,Living
24941,PROC,Mr Khaw Boon Wan,5d27eca6172d9aa762d49972,Environment
24942,Dr Lam Pin Min,The Chairman,5d27eca6172d9aa762d49973,Healthcare
24943,The Chairman,PROC,5d27eca6172d9aa762d49973,Healthcare
24944,PROC,Dr Lam Pin Min,5d27eca6172d9aa762d49973,Healthcare
24945,Dr Lam Pin Min,Assoc.Prof.Fatimah Lateef (Marine Parade),5d27eca6172d9aa762d49973,Healthcare
24946,Assoc.Prof.Fatimah Lateef (Marine Parade),Mr Sin Boon Ann (Tampines),5d27eca6172d9aa762d49973,Healthcare
24947,Mr Sin Boon Ann (Tampines),Mdm Halimah Yacob (Jurong),5d27eca6172d9aa762d49973,Healthcare
24948,Mdm Halimah Yacob (Jurong),Ms Ellen Lee (Sembawang),5d27eca6172d9aa762d49973,Healthcare
24949,Ms Ellen Lee (Sembawang),Mdm Cynthia Phua (Aljunied),5d27eca6172d9aa762d49973,Healthcare
24950,Mdm Cynthia Phua (Aljunied),Mr Ang Mong Seng (In Mandarin),5d27eca6172d9aa762d49973,Healthcare
24951,Mr Ang Mong Seng (In Mandarin),Mr Low Thia Khiang,5d27eca6172d9aa762d49973,Healthcare
24952,Mr Low Thia Khiang,Ms Ellen Lee,5d27eca6172d9aa762d49973,Healthcare
24953,Ms Ellen Lee,Mdm Cynthia Phua,5d27eca6172d9aa762d49973,Healthcare
24954,Mdm Cynthia Phua,Assoc.Prof.Paulin Tay Straughan (Nominated Member),5d27eca6172d9aa762d49973,Healthcare
24955,Assoc.Prof.Paulin Tay Straughan (Nominated Member),Assoc.Prof.Fatimah Lateef,5d27eca6172d9aa762d49973,Healthcare
24956,Assoc.Prof.Fatimah Lateef,Mr Low Thia Khiang,5d27eca6172d9aa762d49973,Healthcare
24957,Mr Low Thia Khiang,The Chairman,5d27eca6172d9aa762d49973,Healthcare
24958,The Chairman,Ms Sylvia Lim (Non-Constituency Member),5d27eca6172d9aa762d49973,Healthcare
24959,Ms Sylvia Lim (Non-Constituency Member),PROC,5d27eca6172d9aa762d49973,Healthcare
24960,PROC,Dr Lam Pin Min,5d27eca6172d9aa762d49973,Healthcare
24961,Dr Lam Pin Min,Assoc.Prof.Fatimah Lateef,5d27eca6172d9aa762d49973,Healthcare
24962,Assoc.Prof.Fatimah Lateef,Mdm Halimah Yacob,5d27eca6172d9aa762d49973,Healthcare
24963,Mdm Halimah Yacob,The Minister for Health (Mr Khaw Boon Wan),5d27eca6172d9aa762d49973,Healthcare
24964,The Minister for Health (Mr Khaw Boon Wan),Mdm Cynthia Phua,5d27eca6172d9aa762d49973,Healthcare
24965,Mdm Cynthia Phua,Mr Sin Boon Ann,5d27eca6172d9aa762d49973,Healthcare
24966,Mr Sin Boon Ann,Ms Ellen Lee,5d27eca6172d9aa762d49973,Healthcare
24967,Ms Ellen Lee,Mr Chiam See Tong,5d27eca6172d9aa762d49973,Healthcare
24968,Mr Chiam See Tong,Mr Laurence Wee Yoke Thong (Nominated Member),5d27eca6172d9aa762d49973,Healthcare
24969,Mr Laurence Wee Yoke Thong (Nominated Member),Ms Ellen Lee,5d27eca6172d9aa762d49973,Healthcare
24970,Ms Ellen Lee,Mr Chan Soo Sen (In Mandarin),5d27eca6172d9aa762d49973,Healthcare
24971,Mr Chan Soo Sen (In Mandarin),Mr Khaw Boon Wan,5d27eca6172d9aa762d49973,Healthcare
24972,Mr Khaw Boon Wan,Assoc.Prof.Fatimah Lateef,5d27eca6172d9aa762d49973,Healthcare
24973,Assoc.Prof.Fatimah Lateef,Mr Sin Boon Ann,5d27eca6172d9aa762d49973,Healthcare
24974,Mr Sin Boon Ann,Mr Ong Ah Heng (Nee Soon Central) (In Mandarin),5d27eca6172d9aa762d49973,Healthcare
24975,Mr Ong Ah Heng (Nee Soon Central) (In Mandarin),Assoc.Prof.Fatimah Lateef,5d27eca6172d9aa762d49973,Healthcare
24976,Assoc.Prof.Fatimah Lateef,Mr Ong Ah Heng (In Mandarin),5d27eca6172d9aa762d49973,Healthcare
24977,Mr Ong Ah Heng (In Mandarin),Mr Heng Chee How,5d27eca6172d9aa762d49973,Healthcare
24978,Mr Heng Chee How,The Senior Parliamentary Secretary to the Minister for Health (Mr Hawazi Daipi),5d27eca6172d9aa762d49973,Healthcare
24979,The Senior Parliamentary Secretary to the Minister for Health (Mr Hawazi Daipi),The Chairman,5d27eca6172d9aa762d49973,Healthcare
24980,The Chairman,Dr Lam Pin Min,5d27eca6172d9aa762d49973,Healthcare
24981,Dr Lam Pin Min,Mr Khaw Boon Wan,5d27eca6172d9aa762d49973,Healthcare
24982,Mr Khaw Boon Wan,Mdm Cynthia Phua,5d27eca6172d9aa762d49973,Healthcare
24983,Mdm Cynthia Phua,Mr Khaw Boon Wan,5d27eca6172d9aa762d49973,Healthcare
24984,Mr Khaw Boon Wan,Assoc.Prof.Paulin Tay Straughan,5d27eca6172d9aa762d49973,Healthcare
24985,Assoc.Prof.Paulin Tay Straughan,Mr Khaw Boon Wan,5d27eca6172d9aa762d49973,Healthcare
24986,Mr Khaw Boon Wan,Mdm Halimah Yacob,5d27eca6172d9aa762d49973,Healthcare
24987,Mdm Halimah Yacob,Mr Khaw Boon Wan,5d27eca6172d9aa762d49973,Healthcare
24988,Mr Khaw Boon Wan,Ms Sylvia Lim,5d27eca6172d9aa762d49973,Healthcare
24989,Ms Sylvia Lim,Mr Khaw Boon Wan,5d27eca6172d9aa762d49973,Healthcare
24990,Mr Khaw Boon Wan,Mr Ang Mong Seng,5d27eca6172d9aa762d49973,Healthcare
24991,Mr Ang Mong Seng,Mr Khaw Boon Wan,5d27eca6172d9aa762d49973,Healthcare
24992,Mr Khaw Boon Wan,The Chairman,5d27eca6172d9aa762d49973,Healthcare
24993,The Chairman,Mr Low Thia Khiang,5d27eca6172d9aa762d49973,Healthcare
24994,Mr Low Thia Khiang,The Chairman,5d27eca6172d9aa762d49973,Healthcare
